								
																	
ISBN	SELO	EDIÇÃO	VOLUME / SÉRIE	DISCIPLINA	SEGMENTO	COLEÇÃO	OBRA	AUTOR									
9788508106745	ÁTICA	1			Literatura Juvenil	PALAVRA LIVRE (PARADIDÁTICO)	CONVERSA COM FERNANDO PESSOA	CARLOS FELIPE MOISÉS									
9788508082148	ÁTICA	1			Literatura Juvenil	PALAVRA LIVRE (PARADIDÁTICO)	ESPELHO DOS NOMES, O	MARCOS BAGNO									
9788508142651	ÁTICA	1			Literatura Juvenil	PALAVRA LIVRE (PARADIDÁTICO)	POE - A VIDA BRILHANTE E SOMBRIA DE UM GÊNIO	JORDI SIERRA I FABRA									
9788508145577	ÁTICA	4			Literatura Juvenil	PARA GOSTAR DE LER	BALÉ DO PATO	PAULO MENDES CAMPOS									
9788508083169	ÁTICA	8			Literatura Juvenil	PARA GOSTAR DE LER	CADEIRA DO DENTISTA, A	CARLOS EDUARDO NOVAES									
9788508086139	ÁTICA	1			Literatura Juvenil	PARA GOSTAR DE LER	CALCINHAS SECRETAS	IGNÁCIO DE LOYOLA BRANDÃO									
9788508154234	ÁTICA	2			Literatura Juvenil	PARA GOSTAR DE LER	CASA DAS PALAVRAS, A	MARINA COLASANTI									
9788508083206	ÁTICA	9			Literatura Juvenil	PARA GOSTAR DE LER	CENAS BRASILEIRAS	RACHEL DE QUEIROZ									
9788508112470	ÁTICA	1			Literatura Juvenil	PARA GOSTAR DE LER	CIRCO DE PALAVRAS	MILLÔR FERNANDES									
9788508085811	ÁTICA	2			Literatura Juvenil	PARA GOSTAR DE LER	COMPRADOR DE AVENTURAS, O	IVAN ANGELO									
9788508120536	ÁTICA	1			Literatura Juvenil	PARA GOSTAR DE LER	CONTOS AFRICANOS DOS PAÍSES DE LÍNGUA PORTUGUESA	ALBERTINO BRAGANÇA, BOAVENTURA CARDOSO, JOSÉ AGUALUSA, LUANDINO VIEIRA, LUÍS BERNARDO HONWANA, MIA COUTO, NELSON SAÚTE, ODETE COSTA SEMEDO, ONDJAKI, TEIXEIRA DE SOUSA									
9788508143399	ÁTICA	20			Literatura Juvenil	PARA GOSTAR DE LER	CONTOS BRASILEIROS 1	GRACILIANO RAMOS, IGNÁCIO DE LOYOLA BRANDÃO, JOSÉ J. VEIGA, LIMA BARRETO, LUIZ VILELA, MARCOS REY, STANISLAW PONTE PRETA									
9788508143061	ÁTICA	19			Literatura Juvenil	PARA GOSTAR DE LER	CONTOS BRASILEIROS 2	CLARICE LISPECTOR, JOÃO ANTÔNIO, LYGIA FAGUNDES TELLES, MACHADO DE ASSIS, MOACYR SCLIAR, MURILO RUBIÃO, WANDER PIROLI									
9788508083022	ÁTICA	18			Literatura Juvenil	PARA GOSTAR DE LER	CONTOS BRASILEIROS 3	ALUÍSIO AZEVEDO, DOMINGOS PELLEGRINI, A. DE ALCÂNTARA MACHADO, ÉRICO VERÍSSIMO, IVAN ANGELO, MÁRIO DE ANDRADE, ORÍGENES LESSA, OTTO LARA RESENDE, RICARDO RAMOS									
9788508083084	ÁTICA	9			Literatura Juvenil	PARA GOSTAR DE LER	CONTOS UNIVERSAIS	ANTON TCHEKHOV, EDGAR ALLAN POE, FRANZ KAFKA, GUY DE MAUPASSANT, JACK LONDON, MIGUEL DE CERVANTES, VOLTAIRE									
9788508130627	ÁTICA	28			Literatura Juvenil	PARA GOSTAR DE LER	CRÔNICAS 1	CARLOS DRUMMOND DE ANDRADE, FERNANDO SABINO, PAULO MENDES CAMPOS, RUBEM BRAGA									
9788508130641	ÁTICA	20			Literatura Juvenil	PARA GOSTAR DE LER	CRÔNICAS 2	CARLOS DRUMMOND DE ANDRADE, FERNANDO SABINO, PAULO MENDES CAMPOS, RUBEM BRAGA									
9788508130665	ÁTICA	20			Literatura Juvenil	PARA GOSTAR DE LER	CRÔNICAS 3	CARLOS DRUMMOND DE ANDRADE, FERNANDO SABINO, PAULO MENDES CAMPOS, RUBEM BRAGA									
9788508130689	ÁTICA	13			Literatura Juvenil	PARA GOSTAR DE LER	CRÔNICAS 4	CARLOS DRUMMOND DE ANDRADE, FERNANDO SABINO, PAULO MENDES CAMPOS, RUBEM BRAGA									
9788508130702	ÁTICA	15			Literatura Juvenil	PARA GOSTAR DE LER	CRÔNICAS 5	CARLOS DRUMMOND DE ANDRADE, FERNANDO SABINO, PAULO MENDES CAMPOS, RUBEM BRAGA									
9788508083008	ÁTICA	18			Literatura Juvenil	PARA GOSTAR DE LER	CRÔNICAS 6	CARLOS EDUARDO NOVAES, JOSÉ CARLOS OLIVEIRA, LOURENÇO DIAFÉRIA, LUÍS FERNANDO VERÍSSIMO									
9788508170135	ÁTICA	2			Literatura Juvenil	PARA GOSTAR DE LER	EU PASSARINHO	MÁRIO QUINTANA									
9788508093953	ÁTICA	1			Literatura Juvenil	PARA GOSTAR DE LER	FEIRA DE VERSOS	JOÃO MELQUÍADES F. DA SILVA, LEANDRO GOMES DE BARROS, PATATIVA DO ASSARÉ									
9788508091591	ÁTICA	1			Literatura Juvenil	PARA GOSTAR DE LER	GENTE EM CONFLITO	ANTÔNIO DE ALCÂNTARA MACHADO, DALTON TREVISAN, FERNANDO SABINO, FRANZ KAKFKA, GUY DE MAUPASSANT, IVAN ANGELO, JOÃO ANTÔNIO, LUIZ VILELA, LYGIA FAGUNDES TELLES, MACHADO DE ASSIS, MARÇAL AQUINO, MENALTON BRAFF, MOACYR SCLIAR, WANDER PIROLI									
9788508085712	ÁTICA	7			Literatura Juvenil	PARA GOSTAR DE LER	GOL DE PADRE	STANISLAW PONTE PRETA									
9788508154586	ÁTICA	7			Literatura Juvenil	PARA GOSTAR DE LER	HISTÓRIAS DE AMOR	LYGIA FAGUNDES TELLES, MARQUES REBELO, MARINA COLASANTI, MACHADO DE ASSIS, O. HENRY, LUÍS FERNANDO VERÍSSIMO, JOÃO DO RIO, ELIAS JOSÉ, ORLANDO BASTOS, JOÃO ANTÔNIO, WILLIAM SHAKESPEARE									
9788508164257	ÁTICA	10			Literatura Juvenil	PARA GOSTAR DE LER	HISTÓRIAS DE DETETIVE	CONAN DOYLE, MEDEIROS E ALBUQUERQUE, EDGAR ALLAN POE, JERÔNIMO MONTEIRO, MARCOS REY, EDGAR WALLACE									
9788508100217	ÁTICA	1			Literatura Juvenil	PARA GOSTAR DE LER	HISTÓRIAS DE FICÇÃO CIENTÍFICA	ANDRÉ CARNEIRO, ARTHUR C. CLARKE, BRUCE STERLING, EDGAR ALLAN POE, EDUARDO GOLIGORSKY, H.G. WELLS, ISAAC ASIMOV, JEAN-LOUIS TRUDEL, JORGE LUIZ CALIFE, MIGUEL DE UNAMUNO, MILLÔR FERNANDES, RUBENS TEIXEIRA SCAVONE									
9788508143610	ÁTICA	12			Literatura Juvenil	PARA GOSTAR DE LER	HISTÓRIAS DIVERTIDAS	FERNANDO SABINO, ARTUR AZEVEDO, MACHADO DE ASSIS, STANISLAW PONTE PRETA, LIMA BARRETO, LUÍS FERNANDO VERÍSSIMO, ALUÍSIO AZEVEDO, MOACYR SCLIAR									
9788508085675	ÁTICA	5			Literatura Juvenil	PARA GOSTAR DE LER	HISTÓRIAS FANTÁSTICAS	EDGAR ALLAN POE, LIMA BARRETO, GUY DE MAUPASSANT, MOACYR SCLIAR, CHARLES DICKENS, FRANZ KAFKA, MURILO RUBIÃO, MODESTO CARONE									
9788508154609	ÁTICA	6			Literatura Juvenil	PARA GOSTAR DE LER	HISTÓRIAS SOBRE ÉTICA	LA FONTAINE, MACHADO DE ASSIS, MOACYR SCLIAR, LYGIA FAGUNDES TELLES, VOLTAIRE, GUIDO FIDELIS, KATHERINE MANSFIELD, LIMA BARRETO, LOURENÇO DIAFÉRIA, ARTUR AZEVEDO, ÁLVARO CARDOSO GOMES									
9788508174379	ÁTICA	1			Literatura Juvenil	PARA GOSTAR DE LER	HISTÓRIAS SOBRE LEITURAS LIVROS E LEITORES	MARINA COLASANTI, ANA MARIA MACHADO, MOACYR SCLIAR, PAULO MENDES CAMPOS, VALÉRIA PIASSA POLIZZI, ÍNDIGO, MARCIA KUPSTAS, IVAN JAF, RICARDO AZEVEDO, CAROLINA MARIA DE JESUS, MARIA JOSÉ DUPRÉ									
9788508085873	ÁTICA	2			Literatura Juvenil	PARA GOSTAR DE LER	IMITADOR DE GATO, O	LOURENÇO DIAFÉRIA 									
9788508097159	ÁTICA	1			Literatura Juvenil	PARA GOSTAR DE LER	JÁ NÃO SOMOS MAIS CRIANÇAS	ALPHONSE DAUDET, DOMINGOS PELLEGRINI, JOÃO ANZANELLO CARRASCOZA, KATHERINE MANSFIELD, MACHADO DE ASSIS, MARK TWAIN, MARQUES REBELO, OSMAN LINS, VIVINA DE ASSIS VIANA									
9788508082568	ÁTICA	1			Literatura Juvenil	PARA GOSTAR DE LER	LADRÃO QUE ROUBA LADRÃO	DOMINGOS PELLEGRINI									
9788508120437	ÁTICA	1			Literatura Juvenil	PARA GOSTAR DE LER	MELHOR POETA DA MINHA RUA, O	JOSÉ PAULO PAES									
9788508105496	ÁTICA	1			Literatura Juvenil	PARA GOSTAR DE LER	MITOS INDÍGENAS	BETTY MINDLIN									
9788508085859	ÁTICA	2			Literatura Juvenil	PARA GOSTAR DE LER	NÓS E OS OUTROS - HISTÓRIAS DE DIFERENTES CULTURAS	GONÇALVES DIAS, EDSON RODRIGUES DOS PASSOS, ILKA BRUNHILDE LAURITO, GRACILIANO RAMOS, LIMA BARRETO, PAULO COELHO, CAROLINA MARIA DE JESUS, ÍNDIOS TICUNA, PEPETELA, MONTEIRO LOBATO, ALCÂNTARA MACHADO, YANNA HADATTY MORA									
9788508083220	ÁTICA	19			Literatura Juvenil	PARA GOSTAR DE LER	PAÍS CHAMADO INFÂNCIA, UM	MOACYR SCLIAR									
9788508147557	ÁTICA	1			Literatura Juvenil	PARA GOSTAR DE LER	POESIA FAZ PENSAR	CARLOS DRUMMOND DE ANDRADE, JOÃO CABRAL DE MELO NETO, VINÍCIUS DE MORAES, MÁRIO DE ANDRADE, FERNANDO PESSOA, RENATA PALLOTINI, LUÍS DE CAMÕES, CASTRO  ALVES, ÁLVARES DE AZEVEDO, ANTERO DE QUENTAL, AUGUSTO DOS ANJOS, BOCAGE, CESÁRO VERDE, CRUZ E SOUSA, OLAVO BILAC, FAGUNDES VARELA, GONÇALVES DIAS, SÁ DE MIRANDA, TOMÁS ANTÔNIO GONZAGA									
9788508101085	ÁTICA	1			Literatura Juvenil	PARA GOSTAR DE LER	POESIA MARGINAL	ANA CRISTINA CESAR, CACASO, CHACAL, FRANCISCO ALVIM, PAULO LEMINSKI									
9788508161447	ÁTICA	18			Literatura Juvenil	PARA GOSTAR DE LER	POESIAS	JOSÉ PAULO PAES, HENRIQUETA LISBOA, MÁRIO QUINTANA, VINÍCIUS DE MORAES									
9788508083183	ÁTICA	7			Literatura Juvenil	PARA GOSTAR DE LER	PORTA DE COLÉGIO	AFFONSO ROMANO DE SANT'ANNA									
9788508162574	ÁTICA	1			Literatura Juvenil	PARA GOSTAR DE LER	VER DE NOVO - HISTÓRIAS DE MEIO AMBIENTE	ALBERTO CAEIRO, ARTUR AZEVEDO, CAETANO VELOSO, CAIO FERNANDO ABREU, JORGE DE LIMA, MANOEL DE BARROS, MARCELINO FREIRE, MÁRIO QUINTANA, MATSUO BASHÔ, ONDJAKI, RACHEL DE QUEIROZ, RAY BRADBURY, REGINALDO PRANDI, RICARDO RAMOS, RUBEM BRAGA, VERA DO VAL, YAGUARÊ YAMÃ									
9788508096930	ÁTICA	1			Literatura Juvenil	QUERO LER	ACONTECE NA CIDADE	CARLOS EDUARDO NOVAES, FERREIRA GULLAR, IGNÁCIO DE LOYOLA BRANDÃO, IVAN ANGELO, LOURENÇO DIAFÉRIA, LUÍS FERNANDO VERÍSSIMO, MARCOS REY, MARINA COLASANTI, MILLÔR FERNANDES, MOACYR SCLIAR, STANISLAW PONTE PRETA, WALCYR CARRASCO									
9788508116935	ÁTICA	1			Literatura Juvenil	QUERO LER	AMIZADE IMPROVÁVEL - UMA AVENTURA URBANA	ÍNDIGO, IVANA ARRUDA LEITE, MARIA JOSÉ SILVEIRA									
9788508112692	ÁTICA	1			Literatura Juvenil	QUERO LER	CENAS DE INTOLERÂNCIA	CAIO FERNANDO ABREU, CARLOS QUEIROZ TELLES, DIAS GOMES, CARLOS QUEIROZ TELLES, DIAS GOMES, GIANFRANCESCO GUARNIERI, JORACY CAMARGO, PLÍNIO MARCOS									
9788508082711	ÁTICA	1			Literatura Juvenil	QUERO LER	DE CONTO EM CONTO	ANTÔNIO DE ALCÂNTARA MACHADO, ARTUR AZEVEDO, CARLOS DRUMMOND DE ANDRADE, FERNANDO SABINO, IVAN ANGELO, LIMA BARRETO, LUIZ VILELA, LYGIA FAGUNDES TELLES, MACHADO DE ASSIS, MARCOS REY, PEDRO BANDEIRA, WANDER PIROLI									
9788508088140	ÁTICA	1			Literatura Juvenil	QUERO LER	DEIXA QUE EU CONTO	CARLOS DRUMMOND DE ANDRADE, DALTON TREVISAN, DOMINGOS PELLEGRINI, FERNANDO SABINO, IGNÁCIO DE LOYOLA BRANDÃO, LYGIA FAGUNDES TELLES, MACHADO DE ASSIS, MOACYR SCLIAR, RACHEL DE QUEIROZ, RICARDO AZEVEDO									
9788508082636	ÁTICA	1			Literatura Juvenil	QUERO LER	HISTÓRIAS DE SHAKESPEARE - VOL. 1	CHARLES E MARY LAMB									
9788508088188	ÁTICA	1			Literatura Juvenil	QUERO LER	HISTÓRIAS DE SHAKESPEARE - VOL. 2	CHARLES E MARY LAMB									
9788508125623	ÁTICA	1			Literatura Juvenil	QUERO LER	HISTÓRIAS PARA NÃO DORMIR	EDGAR ALLAN POE, ERNANI FORNARI, HORACIO QUIROGA, H.P.LOVECRAFT, HUMBERTO DE CAMPOS,  LYGIA FAGUNDES TELLES, MACHADO DE ASSIS, PEDRO BANDEIRA, SAKI, W.W. JACOBS									
9788508082735	ÁTICA	1			Literatura Juvenil	QUERO LER	LEÃO EM FAMÍLIA, UM	LUIZ PUNTEL									
9788508097036	ÁTICA	1			Literatura Juvenil	QUERO LER	MARÉ DE DESEJOS, UMA	GEORGINA MARTINS									
9788508101535	ÁTICA	1			Literatura Juvenil	QUERO LER	MUNDO É UMA BOLA, O - CRÔNICAS, FUTEBOL & HUMOR	ARMANDO NOGUEIRA, CARLOS DRUMMOND DE ANDRADE, DAVID COIMBRA, FERNANDO SABINO, JOSÉ ROBERTO TORERO, LOURENÇO DIAFÉRIA, LUIS FERNANDO VERISSIMO, MILLÔR FERNANDES, MOACYR SCLIAR, PAULO MENDES CAMPOS, RACHEL DE QUEIROZ, RUBEM BRAGA, STANLISLAW PONTE PRETA									
9788508114207	ÁTICA	1			Literatura Juvenil	QUERO LER	NAMORO ENTRE LIVROS	LÚCIO BOECHAT									
9788508096602	ÁTICA	1			Literatura Juvenil	QUERO LER	NINGUÉM SABE O QUE É UM POEMA	RICARDO AZEVEDO									
9788508082650	ÁTICA	1			Literatura Juvenil	QUERO LER	NOVIÇO, O/JUDAS EM SÁBADO DE ALELUIA, O	MARTINS PENA									
9788508088201	ÁTICA	1			Literatura Juvenil	QUERO LER	QUE SEXTA-FEIRA MAIS PIRADA!	MARY RODGERS									
9788508082674	ÁTICA	1			Literatura Juvenil	QUERO LER	SACI E O CURUPIRA, O	JOEL RUFINO DOS SANTOS									
9788508082698	ÁTICA	1			Literatura Juvenil	QUERO LER	TIO QUE FLUTUAVA, O	MOACYR SCLIAR									
9788508088164	ÁTICA	1			Literatura Juvenil	QUERO LER	VARAL DE POESIA	HENRIQUETA LISBOA, JOSÉ PAULO PAES, MÁRIO QUINTANA, FERNANDO PAIXÃO									
9788508106660	ÁTICA	2			Literatura Juvenil	SINAL ABERTO	AGUENTA FIRME	IVAN JAF									
9788508104253	ÁTICA	1			Literatura Juvenil	SINAL ABERTO	ALEIJADO	LUIZ ANTONIO AGUIAR									
9788508105373	ÁTICA	14			Literatura Juvenil	SINAL ABERTO	ALUCINADO SOM DE TUBA	FREI BETTO									
9788508105298	ÁTICA	13			Literatura Juvenil	SINAL ABERTO	ANA Z. AONDE VAI VOCE?	MARINA COLASANTI									
9788508112678	ÁTICA	1			Literatura Juvenil	SINAL ABERTO	ANTES DA MEIA-NOITE	MENALTON BRAFF									
9788508146765	ÁTICA	8			Literatura Juvenil	SINAL ABERTO	AQUI ENTRE NÓS	MÁRCIA LEITE									
9788508107285	ÁTICA	2			Literatura Juvenil	SINAL ABERTO	CABEÇA DE GAROTA	MARIA JOSÉ SILVEIRA									
9788508105359	ÁTICA	10			Literatura Juvenil	SINAL ABERTO	CARAPINTADA	RENATO TAPAJÓS									
9788508106363	ÁTICA	8			Literatura Juvenil	SINAL ABERTO	CASÉ, O JACARÉ QUE ANDA EM PÉ	CARLOS EDUARDO NOVAES									
9788508107247	ÁTICA	2			Literatura Juvenil	SINAL ABERTO	CAVALOS E OBELISCOS	MOACYR SCLIAR									
9788508106929	ÁTICA	7			Literatura Juvenil	SINAL ABERTO	CRUZANDO CAMINHOS	FANNY ABRAMOVICH									
9788508106646	ÁTICA	2			Literatura Juvenil	SINAL ABERTO	DE MÃOS ATADAS	ÁLVARO CARDOSO GOMES									
9788508106387	ÁTICA	2			Literatura Juvenil	SINAL ABERTO	DESTINO EM ABERTO	MARISA LAJOLO									
9788508126675	ÁTICA	1			Literatura Juvenil	SINAL ABERTO	DO JEITO QUE A GENTE É	MÁRCIA LEITE									
9788508109067	ÁTICA	2			Literatura Juvenil	SINAL ABERTO	ESPERANÇA POR UM FIO, A	MENALTON BRAFF									
9788508106684	ÁTICA	2			Literatura Juvenil	SINAL ABERTO	ESTE AMOR VEIO PRA FICAR	ÁLVARO CARDOSO GOMES									
9788508106608	ÁTICA	3			Literatura Juvenil	SINAL ABERTO	IMPERADOR DA URSA MAIOR, O	CARLOS EDUARDO NOVAES									
9788508106967	ÁTICA	6			Literatura Juvenil	SINAL ABERTO	INFÂNCIA ACABOU, A	RENATO TAPAJÓS									
9788508109319	ÁTICA	2			Literatura Juvenil	SINAL ABERTO	ISSO NÃO É UM FILME AMERICANO	LOURENÇO CAZARRÉ									
9788508107223	ÁTICA	2			Literatura Juvenil	SINAL ABERTO	LÁGRIMA DO ROBÔ, A	CARLOS EDUARDO NOVAES									
9788508106622	ÁTICA	4			Literatura Juvenil	SINAL ABERTO	LONGE COMO O MEU QUERER	MARINA COLASANTI									
9788508106585	ÁTICA	13			Literatura Juvenil	SINAL ABERTO	MENINO SEM IMAGINAÇÃO, O	CARLOS EDUARDO NOVAES									
9788508107261	ÁTICA	2			Literatura Juvenil	SINAL ABERTO	OGRE E O PASSARINHO, O	FAUSTO WOLFF									
9788508106448	ÁTICA	4			Literatura Juvenil	SINAL ABERTO	PODE ME BEIJAR SE QUISER	IVAN ANGELO									
9788508106820	ÁTICA	2			Literatura Juvenil	SINAL ABERTO	QUANDO MEU PAI SAIU DE CASA	EDUARDO GARRAFA									
9788508106868	ÁTICA	2			Literatura Juvenil	SINAL ABERTO	SENHOR DA ESCURIDÃO, O	LOURENÇO CAZARRÉ									
9788508106561	ÁTICA	4			Literatura Juvenil	SINAL ABERTO	SUPER SILVA, O	IVAN JAF									
9788508106400	ÁTICA	16			Literatura Juvenil	SINAL ABERTO	VENCEDOR, O	FREI BETTO									
9788508120512	ÁTICA	1			Literatura Juvenil	SINAL ABERTO	VENDEM-SE UNICÓRNIOS	ÍNDIGO									
9788508161140	ÁTICA	1			Literatura Juvenil	SINAL ABERTO	VENENO DIGITAL	WALCYR CARRASCO									
9788508106707	ÁTICA	4			Literatura Juvenil	SINAL ABERTO	VIDA DE DROGA	WALCYR CARRASCO									
9788508153923	ÁTICA	1			Literatura Juvenil	THE 39 CLUES	LIVRO NEGRO DA FAMÍLIA CAHILL,O	RICK RIORDAN, MALLORY KASS									
9788508156184	ÁTICA	1			Literatura Juvenil	THE 39 CLUES - CAHILL X VESPER	ASCENSÃO DOS VESPER, A (INTRODUÇÃO)	RICK RIORDAN, PETER LERANGIS, GORDON KORMAN, JUDE WATSON									
9788508159536	ÁTICA	1			Literatura Juvenil	THE 39 CLUES - CAHILL X VESPER	CONSPIRAÇÃO MEDUSA, A (LIVRO 1)	GORDON KORMAN									
9788508172054	ÁTICA	1			Literatura Juvenil	THE 39 CLUES - CAHILL X VESPER	FIM DO MUNDO, O (LIVRO 6)	DAVID BALDACCI									
9788508165353	ÁTICA	1			Literatura Juvenil	THE 39 CLUES - CAHILL X VESPER	NA CALADA DA NOITE (LIVRO 3)	PETER LERANGIS									
9788508168927	ÁTICA	1			Literatura Juvenil	THE 39 CLUES - CAHILL X VESPER	NÃO CONFIEM EM NINGUÉM (LIVRO 5)	LINDA SUE PARK									
9788508162635	ÁTICA	1			Literatura Juvenil	THE 39 CLUES - CAHILL X VESPER	RESGATE IMPOSSÍVEL, UM (LIVRO 2)	JUDE WATSON									
9788508165926	ÁTICA	1			Literatura Juvenil	THE 39 CLUES - CAHILL X VESPER	TODA PROVA, A (LIVRO 4)	ROLAND SMITH									
9788508173471	ÁTICA	17			Literatura Juvenil	VAGA-LUME	AÇÚCAR AMARGO	LUIZ PUNTEL									
9788508173501	ÁTICA	35			Literatura Juvenil	VAGA-LUME	ALDEIA SAGRADA, A	FRANCISCO MARINS									
9788508032259	ÁTICA	11			Literatura Juvenil	VAGA-LUME	AVENTURA NO IMPÉRIO DO SOL	SILVIA CINTRA FRANCO									
9788508031993	ÁTICA	22			Literatura Juvenil	VAGA-LUME	AVENTURAS DE XISTO	LÚCIA MACHADO DE ALMEIDA									
9788508173617	ÁTICA	17			Literatura Juvenil	VAGA-LUME	BARCOS DE PAPEL, OS	JOSÉ MAVIAEL MONTEIRO									
9788508001026	ÁTICA	23			Literatura Juvenil	VAGA-LUME	CASO DA BORBOLETA ATÍRIA, O	LÚCIA MACHADO DE ALMEIDA									
9788508061020	ÁTICA	2			Literatura Juvenil	VAGA-LUME	CHARADA DO SOL E DA CHUVA, A	LUIZ GALDINO									
9788508114801	ÁTICA	1			Literatura Juvenil	VAGA-LUME	CHAVE DO CORSÁRIO, A	ELIANA MARTINS									
9788508041282	ÁTICA	5			Literatura Juvenil	VAGA-LUME	CONFUSÕES & CALAFRIOS	SILVIA CINTRA FRANCO									
9788508077304	ÁTICA	1			Literatura Juvenil	VAGA-LUME	CORRENDO CONTRA O DESTINO	RAUL DREWNICK									
9788508082926	ÁTICA	1			Literatura Juvenil	VAGA-LUME	CRESCER É UMA AVENTURA	ROSANA BOND									
9788508173556	ÁTICA	4			Literatura Juvenil	VAGA-LUME	DEU A LOUCA NO TEMPO	MARCELO DUARTE									
9788508026838	ÁTICA	10			Literatura Juvenil	VAGA-LUME	DEUS ME LIVRE!	LUIZ PUNTEL									
9788508173532	ÁTICA	28			Literatura Juvenil	VAGA-LUME	ESCARAVELHO DO DIABO, O 	LÚCIA MACHADO DE ALMEIDA									
9788508173570	ÁTICA	52			Literatura Juvenil	VAGA-LUME	FEIJÃO E O SONHO, O 	ORÍGENES LESSA									
9788508029754	ÁTICA	7			Literatura Juvenil	VAGA-LUME	GARRA DE CAMPEÃO	MARCOS REY									
9788508073580	ÁTICA	1			Literatura Juvenil	VAGA-LUME	GRANDE VIRADA, A	RAUL DREWNICK									
9788508091652	ÁTICA	1			Literatura Juvenil	VAGA-LUME	GRITO DO HIP HOP, O	LUIZ PUNTEL, FÁTIMA CHAGURI									
9788508070893	ÁTICA	4			Literatura Juvenil	VAGA-LUME	GUERRA DO LANCHE, A	LOURENÇO CAZARRÉ									
9788508173457	ÁTICA	41			Literatura Juvenil	VAGA-LUME	ILHA PERDIDA, A	MARIA JOSÉ DUPRÉ									
9788508046492	ÁTICA	6			Literatura Juvenil	VAGA-LUME	INIMIGO EM CADA ESQUINA, UM	RAUL DREWNICK									
9788508040162	ÁTICA	4			Literatura Juvenil	VAGA-LUME	JOGO DO CAMALEÃO, O	MARÇAL AQUINO									
9788508062454	ÁTICA	2			Literatura Juvenil	VAGA-LUME	JOGO SUJO	MARCELO DUARTE									
9788508069071	ÁTICA	5			Literatura Juvenil	VAGA-LUME	MAGIA DA ÁRVORE LUMINOSA, A	ROSANA BOND									
9788508037667	ÁTICA	7			Literatura Juvenil	VAGA-LUME	MALDIÇÃO DO TESOURO DO FARAÓ, A	SÉRSI BARDARI									
9788508087976	ÁTICA	1			Literatura Juvenil	VAGA-LUME	MANOBRA RADICAL	EDITH MODESTO									
9788508018970	ÁTICA	28			Literatura Juvenil	VAGA-LUME	MENINO DE ASAS	HOMERO HOMEM									
9788508027699	ÁTICA	23			Literatura Juvenil	VAGA-LUME	MENINOS SEM PÁTRIA	LUIZ PUNTEL									
9788508118960	ÁTICA	1			Literatura Juvenil	VAGA-LUME	MESTRE DOS GAMES, O	AFONSO MACHADO									
9788508065943	ÁTICA	4			Literatura Juvenil	VAGA-LUME	MISSÃO NO ORIENTE	LUIZ PUNTEL									
9788508045365	ÁTICA	5			Literatura Juvenil	VAGA-LUME	MISTÉRIO DA CIDADE-FANTASMA, O	MARÇAL AQUINO									
9788508107759	ÁTICA	1			Literatura Juvenil	VAGA-LUME	MORTE NO COLÉGIO	LUIS EDUARDO MATTA									
9788508086856	ÁTICA	1			Literatura Juvenil	VAGA-LUME	NA ILHA DO DRAGÃO	MARISTEL ALVES DOS SANTOS									
9788508036905	ÁTICA	10			Literatura Juvenil	VAGA-LUME	NA MIRA DO VAMPIRO	LOPES DOS SANTOS									
9788508095025	ÁTICA	1			Literatura Juvenil	VAGA-LUME	NOITE DOS QUATRO FURACÕES, A	RAUL DREWNICK									
9788508094462	ÁTICA	1			Literatura Juvenil	VAGA-LUME	OURO DO FANTASMA, O	MANUEL FILHO									
9788508054435	ÁTICA	7			Literatura Juvenil	VAGA-LUME	OUTRO LADO DA ILHA, O	JOSÉ MAVIAEL MONTEIRO									
9788508017621	ÁTICA	13			Literatura Juvenil	VAGA-LUME	PEQUENOS JANGADEIROS, OS	ARISTIDES FRAGA LIMA									
9788508004799	ÁTICA	6			Literatura Juvenil	VAGA-LUME	PERIGOS NO MAR	ARISTIDES FRAGA LIMA									
9788508065165	ÁTICA	3			Literatura Juvenil	VAGA-LUME	PREÇO DA CORAGEM, O	RAUL DREWNICK									
9788508028078	ÁTICA	9			Literatura Juvenil	VAGA-LUME	PRIMEIRA REPORTAGEM, A	SYLVIO PEREIRA									
9788508057160	ÁTICA	3			Literatura Juvenil	VAGA-LUME	PRIMEIRO AMOR E OUTROS PERIGOS, O	MARÇAL AQUINO									
9788508033706	ÁTICA	5			Literatura Juvenil	VAGA-LUME	QUEM MANDA JÁ MORREU	MARCOS REY									
9788508072743	ÁTICA	3			Literatura Juvenil	VAGA-LUME	ROBÔ QUE VIROU GENTE, O	IVAN JAF									
9788508111756	ÁTICA	1			Literatura Juvenil	VAGA-LUME	SALVANDO A PELE	MARIO TEIXEIRA									
9788508100354	ÁTICA	1			Literatura Juvenil	VAGA-LUME	SENHOR DA ÁGUA, O	ROSANA BOND									
9788508081622	ÁTICA	1			Literatura Juvenil	VAGA-LUME	SOS ARARINHA-AZUL	EDITH MODESTO									
9788508173594	ÁTICA	12			Literatura Juvenil	VAGA-LUME	SPHARION 	LÚCIA MACHADO DE ALMEIDA									
9788508057313	ÁTICA	4			Literatura Juvenil	VAGA-LUME	SUPERTÊNIS, O	IVAN JAF									
9788508080595	ÁTICA	1			Literatura Juvenil	VAGA-LUME	TEM LAGARTIXA NO COMPUTADOR	MARCELO DUARTE									
9788508173631	ÁTICA	19			Literatura Juvenil	VAGA-LUME	TONICO	JOSÉ REZENDE FILHO									
9788508001149	ÁTICA	9			Literatura Juvenil	VAGA-LUME	TONICO E CARNIÇA	ASSIS BRASIL									
